name,region,year,income,population,lifeExpectancy
Nigeria,Sub-Saharan Africa,1984,1358.55,75526667.0,44.93
Reunion,Sub-Saharan Africa,1984,5428.2,532769.0,70.51
Rwanda,Sub-Saharan Africa,1984,840.84,5860320.0,47.15
Sao Tome and Principe,Sub-Saharan Africa,1984,1513.8,103184.0,60.82
Senegal,Sub-Saharan Africa,1984,1395.71,6542073.0,49.56
Sierra Leone,Sub-Saharan Africa,1984,1402.52,3615186.0,42.47
Somalia,Sub-Saharan Africa,1984,1037.59,6207416.0,44.87
South Africa,Sub-Saharan Africa,1984,8389.87,33181594.0,58.99
Sudan,Sub-Saharan Africa,1984,1660.51,22542649.0,50.64
Swaziland,Sub-Saharan Africa,1984,3725.86,696870.0,57.13
Tanzania,Sub-Saharan Africa,1984,840.91,21050790.0,50.97
Togo,Sub-Saharan Africa,1984,1221.05,2836453.0,56.38
Uganda,Sub-Saharan Africa,1984,630.52,13761689.0,49.93
Zambia,Sub-Saharan Africa,1984,1279.2,6563331.0,52.11
Zimbabwe,Sub-Saharan Africa,1984,728.37,8241357.0,60.94
Afghanistan,South Asia,1984,994.57,13387737.0,40.19
Bangladesh,South Asia,1984,714.0,97611763.0,50.3
Bhutan,South Asia,1984,1035.6,1392489.0,48.67
India,South Asia,1984,947.0,739000000.0,56.55
Maldives,South Asia,1984,1369.88,175800.0,57.99
Nepal,South Asia,1984,727.02,16613359.0,50.45
Pakistan,South Asia,1984,1519.0,96489872.0,58.8
Sri Lanka,South Asia,1984,1771.43,15810021.0,68.85
Algeria,Middle East & North Africa,1984,5986.54,21340546.0,62.82
Bahrain,Middle East & North Africa,1984,19830.06,408282.0,69.6
Djibouti,Middle East & North Africa,1984,3094.98,289431.0,49.04
Iraq,Middle East & North Africa,1984,12243.9,15160546.0,61.92
Israel,Middle East & North Africa,1984,15462.57,4005301.0,75.11
Jordan,Middle East & North Africa,1984,4272.23,2532511.0,64.43
Kuwait,Middle East & North Africa,1984,32575.65,1637314.0,72.26
Lebanon,Middle East & North Africa,1984,7767.38,3090257.0,67.23
Libya,Middle East & North Africa,1984,14874.49,3624920.0,63.57
Morocco,Middle East & North Africa,1984,2655.21,21295943.0,60.61
Oman,Middle East & North Africa,1984,16128.07,1423521.0,64.36
Qatar,Middle East & North Africa,1984,49067.69,314767.0,67.48
Saudi Arabia,Middle East & North Africa,1984,26815.59,12606940.0,64.24
Tunisia,Middle East & North Africa,1984,3693.06,7184530.0,65.02
United Arab Emirates,Middle East & North Africa,1984,41475.71,1437950.0,69.47
West Bank and Gaza,Middle East & North Africa,1984,4631.3,1524537.0,65.26
"Yemen, Rep.",Middle East & North Africa,1984,2050.33,10229272.0,50.39
Argentina,America,1984,9301.55,30235573.0,70.47
Aruba,America,1984,12589.72,63337.0,73.08
Barbados,America,1984,13003.27,256227.0,73.29
Belize,America,1984,3537.98,160800.0,71.69
Bolivia,America,1984,2945.48,5834293.0,54.99
Brazil,America,1984,6890.25,134626216.0,63.98
Canada,America,1984,24431.85,25701800.0,76.43
Chile,America,1984,5071.32,11879139.0,71.4
Colombia,America,1984,4470.55,29027923.0,67.3
Costa Rica,America,1984,5508.07,2567516.0,74.15
Cuba,America,1984,7645.61,9982299.0,74.44
Ecuador,America,1984,6968.94,8825829.0,65.45
El Salvador,America,1984,4113.8,4587633.0,58.48
French Guiana,America,1984,7912.327666666667,83757.0,69.96
Grenada,America,1984,3917.98,91905.0,65.88
Guadeloupe,America,1984,7912.327666666667,349721.0,72.82
Guatemala,America,1984,4488.18,6726525.0,59.06
Guyana,America,1984,2078.81,759690.0,61.21
Haiti,America,1984,1954.71,5404670.0,52.01
Honduras,America,1984,3009.41,3932288.0,62.62
Jamaica,America,1984,6116.87,2313362.0,70.7
Martinique,America,1984,7912.327666666667,349558.0,74.31
Mexico,America,1984,9177.23,75080138.0,68.37
Netherlands Antilles,America,1984,19180.39,181168.0,74.08
Nicaragua,America,1984,3397.84,3121094.0,60.15
Panama,America,1984,6746.94,2120220.0,71.2
Paraguay,America,1984,4023.96,3563622.0,67.19
Peru,America,1984,5578.5,18927692.0,62.44
Puerto Rico,America,1984,10902.91,3350037.0,74.09
Suriname,America,1984,5518.3,370748.0,66.71
Trinidad and Tobago,America,1984,8647.69,1150426.0,67.99
United States,America,1984,29785.25,236348292.0,74.82
Uruguay,America,1984,6366.47,2990097.0,71.35
Albania,Europe & Central Asia,1984,3672.87,2895998.0,71.02
Armenia,Europe & Central Asia,1984,15583.258285714286,3322394.0,70.16
Austria,Europe & Central Asia,1984,22336.95,7554132.0,73.79
Azerbaijan,Europe & Central Asia,1984,15583.258285714286,6578901.0,65.36
Belarus,Europe & Central Asia,1984,15583.258285714286,9914262.0,70.65
Belgium,Europe & Central Asia,1984,21498.94,9855300.0,74.43
Bosnia and Herzegovina,Europe & Central Asia,1984,4220.39,4241401.0,71.44
Bulgaria,Europe & Central Asia,1984,8301.98,8928271.0,71.35
Croatia,Europe & Central Asia,1984,13522.3,4441854.0,70.73
Cyprus,Europe & Central Asia,1984,13018.71,639900.0,75.39
Denmark,Europe & Central Asia,1984,22601.41,5111619.0,74.65
Estonia,Europe & Central Asia,1984,15583.258285714286,1526128.0,69.65
Finland,Europe & Central Asia,1984,19387.97,4881788.0,74.77
France,Europe & Central Asia,1984,21488.65,54946500.0,75.37
Georgia,Europe & Central Asia,1984,6876.8,5161724.0,69.91
Germany,Europe & Central Asia,1984,23198.33,77855422.0,74.11
Greece,Europe & Central Asia,1984,15123.24,9887169.0,75.72
Hungary,Europe & Central Asia,1984,12786.88,10668095.0,68.99
Iceland,Europe & Central Asia,1984,23215.83,239498.0,77.43
Ireland,Europe & Central Asia,1984,12953.44,3529000.0,73.71
Italy,Europe & Central Asia,1984,17530.69,56696963.0,75.56
Kazakhstan,Europe & Central Asia,1984,15583.258285714286,15630279.0,66.52
Latvia,Europe & Central Asia,1984,9596.89,2587996.0,69.51
Lithuania,Europe & Central Asia,1984,15583.258285714286,3555054.0,70.49
Luxembourg,Europe & Central Asia,1984,29606.07,366272.0,73.11
"Macedonia, FYR",Europe & Central Asia,1984,8262.47,1837295.0,69.92
Malta,Europe & Central Asia,1984,10018.26,351379.0,74.01
Moldova,Europe & Central Asia,1984,15583.258285714286,4113243.0,65.6
Montenegro,Europe & Central Asia,1984,11477.63,558389.0,74.37
Netherlands,Europe & Central Asia,1984,20861.01,14420022.0,76.32
Norway,Europe & Central Asia,1984,27549.0,4140095.0,76.19
Poland,Europe & Central Asia,1984,9030.45,36904134.0,70.9
Portugal,Europe & Central Asia,1984,11482.99,9885387.0,72.98
Romania,Europe & Central Asia,1984,9855.45,22453788.0,69.64
Serbia,Europe & Central Asia,1984,15526.1,9096747.0,70.47
Slovak Republic,Europe & Central Asia,1984,11735.04,5114080.0,70.73
Slovenia,Europe & Central Asia,1984,18272.76,1896413.0,71.34
Spain,Europe & Central Asia,1984,14342.73,38362861.0,76.46
Sweden,Europe & Central Asia,1984,22839.0,8342621.0,76.92
Switzerland,Europe & Central Asia,1984,29128.19,6529684.0,76.82
Tajikistan,Europe & Central Asia,1984,15583.258285714286,4445727.0,63.2
Turkey,Europe & Central Asia,1984,4784.95,49554400.0,61.59
Turkmenistan,Europe & Central Asia,1984,15583.258285714286,3164611.0,62.14
Ukraine,Europe & Central Asia,1984,15583.258285714286,50769375.0,69.57
United Kingdom,Europe & Central Asia,1984,19309.67,56462228.0,74.83
Uzbekistan,Europe & Central Asia,1984,15583.258285714286,17764159.0,66.72
Australia,East Asia & Pacific,1984,20295.25,15579400.0,76.02
Brunei,East Asia & Pacific,1984,59654.85,213018.0,72.13
Cambodia,East Asia & Pacific,1984,677.86,7656585.0,52.23
China,East Asia & Pacific,1984,1229.08,1036825000.0,66.71
Fiji,East Asia & Pacific,1984,3189.48,685572.0,65.41
French Polynesia,East Asia & Pacific,1984,20668.02,170279.0,66.89
"Hong Kong, China",East Asia & Pacific,1984,16504.24,5397900.0,75.64
Indonesia,East Asia & Pacific,1984,1609.27,159975000.0,57.49
Japan,East Asia & Pacific,1984,20339.95,120034697.0,77.54
"Korea, Dem. Rep.",East Asia & Pacific,1984,3373.0,18196000.0,69.75
"Korea, Rep.",East Asia & Pacific,1984,5804.0,40406000.0,67.68
"Macao, China",East Asia & Pacific,1984,17365.77,298982.0,74.78
Malaysia,East Asia & Pacific,1984,5360.36,15157328.0,68.53
"Micronesia, Fed. Sts.",East Asia & Pacific,1984,4372.64,87784.0,65.54
Mongolia,East Asia & Pacific,1984,2122.47,1855693.0,58.39
Myanmar,East Asia & Pacific,1984,1057.16,36060228.0,58.46
New Caledonia,East Asia & Pacific,1984,23947.91,149659.0,68.93
New Zealand,East Asia & Pacific,1984,18612.88,3278900.0,74.49
Papua New Guinea,East Asia & Pacific,1984,1681.73,3296419.0,52.82
Philippines,East Asia & Pacific,1984,2348.4,55963794.0,62.77
Samoa,East Asia & Pacific,1984,3345.52,162265.0,61.92
Singapore,East Asia & Pacific,1984,17312.22,2743297.0,72.21
Solomon Islands,East Asia & Pacific,1984,1579.09,269681.0,57.69
Taiwan,East Asia & Pacific,1984,9353.0,19083348.0,72.81
Thailand,East Asia & Pacific,1984,2581.97,50533778.0,68.59
Timor-Leste,East Asia & Pacific,1984,9724.891071428572,632731.0,40.82
Tonga,East Asia & Pacific,1984,3626.13,92883.0,68.48
Vietnam,East Asia & Pacific,1984,777.06,58762040.0,60.04
Vanuatu,East Asia & Pacific,1984,3507.64,130982.0,60.52
Angola,Sub-Saharan Africa,1985,2492.83,7581504.0,41.2
Benin,Sub-Saharan Africa,1985,1297.16,3982013.0,51.94
Botswana,Sub-Saharan Africa,1985,5656.04,1078902.0,62.77
Burkina Faso,Sub-Saharan Africa,1985,848.8,7168228.0,46.27
Burundi,Sub-Saharan Africa,1985,600.88,4906862.0,48.15
Cameroon,Sub-Saharan Africa,1985,2719.24,10127591.0,54.2
Cape Verde,Sub-Saharan Africa,1985,1391.73,319490.0,63.98
Chad,Sub-Saharan Africa,1985,1083.31,5169374.0,50.31
Comoros,Sub-Saharan Africa,1985,1296.92,375099.0,53.89
"Congo, Dem. Rep.",Sub-Saharan Africa,1985,665.88,33340593.0,47.57
"Congo, Rep.",Sub-Saharan Africa,1985,4760.07,1941071.0,60.44
Cote d'Ivoire,Sub-Saharan Africa,1985,2279.11,10049353.0,56.72
Equatorial Guinea,Sub-Saharan Africa,1985,920.91,324741.0,44.67
Eritrea,Sub-Saharan Africa,1985,472.36,2789056.0,44.82
Ethiopia,Sub-Saharan Africa,1985,520.04,40698078.0,44.45
Gabon,Sub-Saharan Africa,1985,15349.56,832590.0,58.65
Ghana,Sub-Saharan Africa,1985,822.8,13224725.0,54.49
Guinea,Sub-Saharan Africa,1985,807.66,5327721.0,45.78
Guinea-Bissau,Sub-Saharan Africa,1985,789.16,885234.0,42.46
Kenya,Sub-Saharan Africa,1985,1286.56,19763285.0,59.35
Lesotho,Sub-Saharan Africa,1985,759.02,1521382.0,56.29
Liberia,Sub-Saharan Africa,1985,508.55,2136793.0,47.35
Madagascar,Sub-Saharan Africa,1985,1188.84,9981292.0,49.21
Malawi,Sub-Saharan Africa,1985,678.85,7123455.0,46.61
Mali,Sub-Saharan Africa,1985,654.54,7365165.0,41.6
Mauritania,Sub-Saharan Africa,1985,1376.16,1746923.0,54.7
Mauritius,Sub-Saharan Africa,1985,4026.39,1021710.0,67.8
Mayotte,Sub-Saharan Africa,1985,2026.3642222222215,66849.0,70.42
Mozambique,Sub-Saharan Africa,1985,366.02,13062589.0,42.74
Namibia,Sub-Saharan Africa,1985,3696.11,1203934.0,60.11
Niger,Sub-Saharan Africa,1985,698.53,6956968.0,40.34
Nigeria,Sub-Saharan Africa,1985,1439.69,77573154.0,44.89
Reunion,Sub-Saharan Africa,1985,5396.09,541776.0,70.94
Rwanda,Sub-Saharan Africa,1985,856.0,6009833.0,47.38
Sao Tome and Principe,Sub-Saharan Africa,1985,1601.21,105624.0,61.1
Senegal,Sub-Saharan Africa,1985,1404.61,6746778.0,50.06
Sierra Leone,Sub-Saharan Africa,1985,1333.95,3695969.0,42.39
Somalia,Sub-Saharan Africa,1985,1080.05,6445623.0,45.28
South Africa,Sub-Saharan Africa,1985,8067.51,34254092.0,59.51
Sudan,Sub-Saharan Africa,1985,1495.82,23454185.0,50.93
Swaziland,Sub-Saharan Africa,1985,3817.84,722451.0,57.78
Tanzania,Sub-Saharan Africa,1985,814.7,21677040.0,51.12
Togo,Sub-Saharan Africa,1985,1234.15,2938286.0,56.68
Uganda,Sub-Saharan Africa,1985,622.04,14225933.0,49.86
Zambia,Sub-Saharan Africa,1985,1258.79,6779477.0,52.1
Zimbabwe,Sub-Saharan Africa,1985,749.91,8560378.0,61.26
Afghanistan,South Asia,1985,961.92,13796928.0,40.39
Bangladesh,South Asia,1985,720.0,99752733.0,50.92
Bhutan,South Asia,1985,1064.85,1424193.0,49.25
India,South Asia,1985,963.0,755000000.0,56.86
Maldives,South Asia,1985,1500.14,181749.0,58.48
Nepal,South Asia,1985,752.59,17037772.0,51.04
Pakistan,South Asia,1985,1609.0,99060352.0,59.1
Sri Lanka,South Asia,1985,1821.76,16020699.0,68.87
Algeria,Middle East & North Africa,1985,6107.18,22008450.0,63.69
Bahrain,Middle East & North Africa,1985,19035.18,423950.0,70.0
Djibouti,Middle East & North Africa,1985,3020.75,296544.0,49.35
Iraq,Middle East & North Africa,1985,11706.94,15693620.0,62.21
Israel,Middle East & North Africa,1985,15722.47,4074965.0,75.44
Jordan,Middle East & North Africa,1985,4261.3,2627750.0,64.85
Kuwait,Middle East & North Africa,1985,29473.68,1732824.0,72.82
Lebanon,Middle East & North Africa,1985,7991.15,3088235.0,67.42
Libya,Middle East & North Africa,1985,13502.85,3675422.0,64.44
Morocco,Middle East & North Africa,1985,2748.96,21857410.0,61.25
Oman,Middle East & North Africa,1985,17663.75,1481587.0,65.38
Qatar,Middle East & North Africa,1985,44379.47,345079.0,67.75
Saudi Arabia,Middle East & North Africa,1985,23663.08,13330067.0,64.92
Tunisia,Middle East & North Africa,1985,3806.44,7362332.0,65.63
United Arab Emirates,Middle East & North Africa,1985,38213.65,1570219.0,69.99
West Bank and Gaza,Middle East & North Africa,1985,4784.28,1576361.0,65.81
"Yemen, Rep.",Middle East & North Africa,1985,1973.82,10539928.0,51.19
Argentina,America,1985,8525.61,30675059.0,70.65
Aruba,America,1985,13681.02,64129.0,73.18
Barbados,America,1985,13020.58,257446.0,73.56
Belize,America,1985,3484.98,165530.0,71.84
Bolivia,America,1985,2875.32,5934935.0,55.69
Brazil,America,1985,7286.96,137302933.0,64.36
Canada,America,1985,25514.79,25941600.0,76.41
Chile,America,1985,5090.75,12066701.0,71.83
Colombia,America,1985,4533.92,29678395.0,67.57
Costa Rica,America,1985,5394.25,2643808.0,74.39
Cuba,America,1985,7710.16,10078658.0,74.52
Ecuador,America,1985,7075.66,9061664.0,66.06
El Salvador,America,1985,4140.59,4664361.0,59.61
French Guiana,America,1985,7988.231333333333,88828.0,70.38
Grenada,America,1985,4099.47,92203.0,66.22
Guadeloupe,America,1985,7988.231333333333,354125.0,73.08
Guatemala,America,1985,4337.45,6917947.0,59.57
Guyana,America,1985,2139.35,758329.0,61.36
Haiti,America,1985,1918.55,5517977.0,52.45
Honduras,America,1985,3033.15,4076514.0,63.39
Jamaica,America,1985,5820.33,2318652.0,70.78
Martinique,America,1985,7988.231333333333,353188.0,74.65
Mexico,America,1985,9184.99,76767225.0,68.79
Netherlands Antilles,America,1985,18592.1,182923.0,74.25
Nicaragua,America,1985,3185.74,3190053.0,60.67
Panama,America,1985,6921.11,2164335.0,71.42
Paraguay,America,1985,4064.65,3668292.0,67.29
Peru,America,1985,5563.34,19348926.0,63.01
Puerto Rico,America,1985,11022.16,3382106.0,74.24
Suriname,America,1985,6193.03,375592.0,66.85
Trinidad and Tobago,America,1985,8180.31,1166353.0,68.16
United States,America,1985,30636.21,238466283.0,74.79
Uruguay,America,1985,6420.41,3008270.0,71.58
Albania,Europe & Central Asia,1985,3692.09,2956697.0,71.34
Armenia,Europe & Central Asia,1985,15904.21,3373532.0,69.71
Austria,Europe & Central Asia,1985,22821.2,7559776.0,74.01
Azerbaijan,Europe & Central Asia,1985,15904.21,6681687.0,65.55
Belarus,Europe & Central Asia,1985,15904.21,9981744.0,70.86
Belgium,Europe & Central Asia,1985,21708.75,9858200.0,74.54
Bosnia and Herzegovina,Europe & Central Asia,1985,4232.24,4275355.0,71.5
Bulgaria,Europe & Central Asia,1985,8037.95,8943573.0,71.07
Croatia,Europe & Central Asia,1985,13560.25,4457874.0,70.9
Cyprus,Europe & Central Asia,1985,13469.91,647300.0,75.61
Denmark,Europe & Central Asia,1985,23592.45,5113691.0,74.52
Estonia,Europe & Central Asia,1985,15904.21,1538224.0,69.79
Finland,Europe & Central Asia,1985,19958.81,4901783.0,74.44
France,Europe & Central Asia,1985,21805.96,55171224.0,75.47
Georgia,Europe & Central Asia,1985,7150.61,5192957.0,70.04
Germany,Europe & Central Asia,1985,23757.88,77684907.0,74.32
Greece,Europe & Central Asia,1985,15560.95,9923253.0,76.02
Hungary,Europe & Central Asia,1985,12495.2,10648713.0,68.93
Iceland,Europe & Central Asia,1985,23821.71,241403.0,77.56
Ireland,Europe & Central Asia,1985,13311.61,3540000.0,73.65
Italy,Europe & Central Asia,1985,18078.95,56731215.0,75.67
Kazakhstan,Europe & Central Asia,1985,15904.21,15789549.0,66.87
Latvia,Europe & Central Asia,1985,9502.49,2606405.0,69.63
Lithuania,Europe & Central Asia,1985,15904.21,3587032.0,70.66
Luxembourg,Europe & Central Asia,1985,30435.47,367169.0,73.68
"Macedonia, FYR",Europe & Central Asia,1985,8285.66,1844740.0,70.13
Malta,Europe & Central Asia,1985,10476.97,347039.0,74.31
Moldova,Europe & Central Asia,1985,15904.21,4148172.0,66.05
Montenegro,Europe & Central Asia,1985,11509.84,560562.0,74.52
Netherlands,Europe & Central Asia,1985,21393.33,14491380.0,76.38
Norway,Europe & Central Asia,1985,28950.0,4152419.0,75.9
Poland,Europe & Central Asia,1985,9046.3,37225792.0,70.64
Portugal,Europe & Central Asia,1985,11791.3,9897192.0,73.26
Romania,Europe & Central Asia,1985,9809.79,22521195.0,69.62
Serbia,Europe & Central Asia,1985,15569.67,9150329.0,70.64
Slovak Republic,Europe & Central Asia,1985,11802.32,5144632.0,70.74
Slovenia,Europe & Central Asia,1985,18324.04,1914220.0,71.77
Spain,Europe & Central Asia,1985,14568.71,38534853.0,76.42
Sweden,Europe & Central Asia,1985,23321.0,8356337.0,76.78
Switzerland,Europe & Central Asia,1985,29967.6,6563770.0,76.94
Tajikistan,Europe & Central Asia,1985,15904.21,4587499.0,63.37
Turkey,Europe & Central Asia,1985,4901.1,50669003.0,61.98
Turkmenistan,Europe & Central Asia,1985,15904.21,3240472.0,62.37
Ukraine,Europe & Central Asia,1985,15904.21,50944248.0,69.88
United Kingdom,Europe & Central Asia,1985,19935.24,56620240.0,74.68
Uzbekistan,Europe & Central Asia,1985,15904.21,18258445.0,66.96
Australia,East Asia & Pacific,1985,21040.49,15788300.0,75.45
Brunei,East Asia & Pacific,1985,57144.31,220215.0,72.47
Cambodia,East Asia & Pacific,1985,706.88,7805090.0,53.57
China,East Asia & Pacific,1985,1337.64,1051040000.0,66.89
Fiji,East Asia & Pacific,1985,2995.25,698942.0,65.81
French Polynesia,East Asia & Pacific,1985,21218.42,175416.0,67.36
"Hong Kong, China",East Asia & Pacific,1985,16398.3,5456200.0,75.82
Indonesia,East Asia & Pacific,1985,1619.87,163403000.0,58.29
Japan,East Asia & Pacific,1985,21109.16,120754335.0,77.84
"Korea, Dem. Rep.",East Asia & Pacific,1985,3373.0,18481420.0,70.07
"Korea, Rep.",East Asia & Pacific,1985,6162.0,40806000.0,68.25
"Macao, China",East Asia & Pacific,1985,16718.13,305843.0,75.26
Malaysia,East Asia & Pacific,1985,5172.8,15545028.0,68.87
"Micronesia, Fed. Sts.",East Asia & Pacific,1985,4958.08,90631.0,65.64
Mongolia,East Asia & Pacific,1985,2182.38,1907701.0,58.93
Myanmar,East Asia & Pacific,1985,1067.1,36740515.0,58.55
New Caledonia,East Asia & Pacific,1985,24596.34,152591.0,69.26
New Zealand,East Asia & Pacific,1985,18647.68,3298050.0,73.99
Papua New Guinea,East Asia & Pacific,1985,1704.24,3378233.0,53.05
Philippines,East Asia & Pacific,1985,2126.48,57288037.0,63.19
Samoa,East Asia & Pacific,1985,3466.03,164417.0,62.42
Singapore,East Asia & Pacific,1985,17037.04,2749897.0,72.55
Solomon Islands,East Asia & Pacific,1985,1542.15,279720.0,57.15
Taiwan,East Asia & Pacific,1985,9662.0,19337363.0,72.99
Thailand,East Asia & Pacific,1985,2659.44,51341809.0,68.97
Timor-Leste,East Asia & Pacific,1985,9743.066785714283,651624.0,41.79
Tokelau,East Asia & Pacific,1985,9743.066785714283,1593.0,65.68448275862069
Tonga,East Asia & Pacific,1985,3891.13,93352.0,68.7
Vietnam,East Asia & Pacific,1985,805.22,60093068.0,60.8
Vanuatu,East Asia & Pacific,1985,3464.31,134677.0,60.92
Angola,Sub-Saharan Africa,1986,2220.61,7744932.0,41.33
Benin,Sub-Saharan Africa,1986,1285.08,4110035.0,52.24
Botswana,Sub-Saharan Africa,1986,5889.64,1114934.0,63.23
Burkina Faso,Sub-Saharan Africa,1986,955.4,7367641.0,46.51
Burundi,Sub-Saharan Africa,1986,611.89,5002688.0,48.13
Cameroon,Sub-Saharan Africa,1986,2824.45,10454538.0,54.61
Cape Verde,Sub-Saharan Africa,1986,1408.06,325009.0,64.38
Chad,Sub-Saharan Africa,1986,1010.52,5314060.0,50.61
Comoros,Sub-Saharan Africa,1986,1296.8,384862.0,54.32
"Congo, Dem. Rep.",Sub-Saharan Africa,1986,676.35,34372899.0,47.65
"Congo, Rep.",Sub-Saharan Africa,1986,4302.47,2001363.0,60.37
Cote d'Ivoire,Sub-Saharan Africa,1986,2267.42,10403065.0,56.87
Equatorial Guinea,Sub-Saharan Africa,1986,936.05,332827.0,45.08
Eritrea,Sub-Saharan Africa,1986,491.55,2837875.0,45.36
Ethiopia,Sub-Saharan Africa,1986,541.17,41662199.0,44.93
